"Extension","TotalLines","AILines","AIPercentage","FileCount"
"py","6422","5152","80.22","116"
"md","6102","822","13.47","182"
"json","4524","0","0","24"
"ipynb","4158","2716","65.32","14"
"ps1","2504","2504","100","10"
"yml","622","30","4.82","26"
"gitignore","170","0","0","2"
"txt","60","0","0","14"
"flake8","46","46","100","2"
"other","42","0","0","2"
"platform","36","24","66.67","12"
"github/codeowners","24","6","25","4"
"kql","22","0","0","4"
"sh","8","0","0","4"
"yaml","4","0","0","4"
