"Extension","TotalLines","AILines","AIPercentage","FileCount"
"yml","1478","0","0","20"
"md","643","0","0","32"
"bicep","24","0","0","2"
"json","6","0","0","2"
"jsx","3","0","0","1"
"github/codeowners","1","0","0","1"
