"Extension","TotalLines","AILines","AIPercentage","FileCount"
"json","13687","0","0","5"
"bicep","738","0","0","25"
"md","134","0","0","16"
"other","96","0","0","7"
"gitignore","85","0","0","1"
"py","80","0","0","7"
"sample","9","0","0","1"
"env","7","0","0","1"
"txt","6","0","0","2"
"yaml","6","0","0","3"
"yml","5","0","0","4"
"sh","3","0","0","1"
"dockerfile","2","0","0","1"
"github/codeowners","1","0","0","1"
