"Extension","TotalLines","AILines","AIPercentage","FileCount"
"sql","15881","0","0","3"
"csv","11876","0","0","7"
"ts","2011","0","0","16"
"tsx","1166","0","0","26"
"py","465","0","0","27"
"json","390","0","0","8"
"cs","238","0","0","16"
"md","126","0","0","14"
"yml","33","0","0","4"
"sh","17","0","0","5"
"bicep","17","0","0","4"
"txt","9","0","0","4"
"sample","2","0","0","2"
"github/codeowners","2","0","0","2"
