"Extension","TotalLines","AILines","AIPercentage","FileCount"
"yml","3834","0","0","64"
"md","2984","0","0","44"
"tsx","230","0","0","46"
"py","160","0","0","68"
"cs","26","0","0","4"
"json","24","0","0","4"
"bicep","10","0","0","2"
"jsx","4","0","0","4"
"js","2","0","0","4"
"github/codeowners","2","0","0","2"
