"Extension","TotalLines","AILines","AIPercentage","FileCount"
"yml","3849","0","0","63"
"md","1305","0","0","72"
"bicep","48","0","0","4"
"json","12","0","0","4"
"jsx","6","0","0","2"
"github/codeowners","2","0","0","2"
