"Extension","TotalLines","AILines","AIPercentage","FileCount"
"json","17615","0","0","10"
"yml","2880","0","0","46"
"py","1087","0","0","24"
"md","882","0","0","34"
"lock","879","0","0","2"
"bicep","582","0","0","15"
"txt","117","0","0","4"
"gitignore","85","0","0","1"
"ps1","82","0","0","2"
"sh","51","0","0","2"
"other","21","0","0","1"
"env","8","0","0","2"
"toml","2","0","0","2"
"ini","2","0","0","1"
"github/codeowners","1","0","0","1"
