"Extension","TotalLines","AILines","AIPercentage","FileCount"
"md","3760","0","0","44"
"lock","1098","0","0","8"
"json","216","0","0","8"
"yml","174","0","0","12"
"bicep","96","0","0","4"
"py","88","0","0","34"
"tsx","48","0","0","22"
"txt","14","0","0","4"
"toml","4","0","0","4"
"ts","2","0","0","2"
"github/codeowners","2","0","0","2"
