"Extension","TotalLines","AILines","AIPercentage","FileCount"
"yml","2956","0","0","40"
"md","1286","0","0","64"
"bicep","48","0","0","4"
"json","12","0","0","4"
"jsx","6","0","0","2"
"github/codeowners","2","0","0","2"
