"Extension","TotalLines","AILines","AIPercentage","FileCount"
"yml","1917","0","0","32"
"md","1492","0","0","23"
"tsx","123","0","0","29"
"py","86","0","0","42"
"cs","18","0","0","3"
"json","12","0","0","2"
"bicep","5","0","0","1"
"jsx","3","0","0","3"
"github/codeowners","1","0","0","1"
"js","1","0","0","3"
