"Extension","TotalLines","AILines","AIPercentage","FileCount"
"md","4987","0","0","68"
"sample","550","0","0","12"
"yml","92","0","0","17"
"template","12","0","0","4"
"yaml","9","0","0","3"
"ps1","4","0","0","2"
"github/codeowners","3","0","0","3"
