"Extension","TotalLines","AILines","AIPercentage","FileCount"
"py","1975","0","0","14"
"yml","1958","0","0","24"
"md","591","0","0","15"
"tsx","234","0","0","20"
"json","119","0","0","3"
"ts","118","0","0","12"
"cs","117","0","0","8"
"sh","52","0","0","7"
"css","11","0","0","2"
"bicep","9","0","0","3"
"csproj","9","0","0","1"
"sample","5","0","0","3"
"txt","4","0","0","2"
"yaml","4","0","0","1"
"dockerfile","2","0","0","1"
"github/codeowners","1","0","0","1"
"ps1","1","0","0","1"
