"Extension","TotalLines","AILines","AIPercentage","FileCount"
"json","11721","0","0","11"
"py","4050","0","0","31"
"html","2196","0","0","1"
"yml","916","0","0","9"
"md","275","0","0","16"
"bicep","146","0","0","11"
"ps1","109","0","0","2"
"sh","107","0","0","8"
"gitignore","85","0","0","1"
"yaml","80","0","0","4"
"txt","23","0","0","4"
"other","21","0","0","1"
"log","17","0","0","1"
"sample","10","0","0","4"
"env","8","0","0","2"
"github/codeowners","1","0","0","1"
