"Extension","TotalLines","AILines","AIPercentage","FileCount"
"sh","250","0","0","4"
"md","245","0","0","25"
"gitignore","85","0","0","1"
"json","72","0","0","1"
"py","56","0","0","2"
"other","21","0","0","1"
"env","7","0","0","1"
"txt","6","0","0","2"
"github/codeowners","1","0","0","1"
