"Extension","TotalLines","AILines","AIPercentage","FileCount"
"py","4204","0","0","33"
"yml","1890","0","0","25"
"md","1108","0","0","24"
"md}","118","0","0","1"
"tsx","37","0","0","25"
"json","31","0","0","1"
"yaml","3","0","0","1"
"sh","3","0","0","1"
"txt","2","0","0","2"
"ts","1","0","0","2"
"github/codeowners","1","0","0","1"
