"Extension","TotalLines","AILines","AIPercentage","FileCount"
"yml","7146","0","0","98"
"py","4958","0","0","35"
"md","1257","0","0","41"
"tsx","468","0","0","40"
"json","261","0","0","12"
"ts","236","0","0","24"
"cs","234","0","0","16"
"sh","104","0","0","14"
"css","22","0","0","4"
"bicep","20","0","0","7"
"csproj","18","0","0","2"
"sample","10","0","0","6"
"yaml","8","0","0","2"
"txt","8","0","0","4"
"dockerfile","4","0","0","2"
"github/codeowners","3","0","0","3"
"ps1","2","0","0","2"
