"Extension","TotalLines","AILines","AIPercentage","FileCount"
"json","62419","66","0.11","8"
"bicep","4617","1522","32.97","45"
"lock","2072","0","0","2"
"yml","582","0","0","37"
"sh","258","0","0","4"
"py","256","0","0","47"
"md","189","0","0","13"
"yaml","149","0","0","5"
"toml","32","0","0","3"
"flake8","11","0","0","7"
"txt","6","0","0","1"
"tsx","2","0","0","1"
